"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"147","14","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.13","0.698363","0.410164787815716","0","0",NA,"0","3.50117778778076"
"148","14","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.19","0.7004105","0.61832909760775","0","0",NA,"0","25.8409218788147"
"149","15","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.7001","0.397389592558147","0.005","0","0","0","4.02365827560425"
"150","15","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.13","0.6821","0.581830424168338","0","0",NA,"0","29.1918342113495"
"151","16","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.07","0.627262","0.393638781509497","0","0.333","1","0.5","5.38204121589661"
"152","16","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.15","0.6107135","0.585588552636282","0","0",NA,"0","27.4501950740814"
"153","17","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.07","0.6945","0.405264830962314","0","0",NA,"0","4.51494169235229"
"154","17","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.16","0.591","0.610100515822005","0","0",NA,"0","26.4206464290619"
"155","18","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.13","0.5426","0.446291893676838","0","0",NA,"0","2.9137487411499"
"156","18","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.23","0.58815","0.671924184291223","0","0",NA,"0","21.0695643424988"
"157","19","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.6394845","0.397036250445199","0","0",NA,"0","2.92563271522522"
"158","19","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.17","0.57705","0.594616176965426","0","0",NA,"0","19.226776599884"
"159","20","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.5501165","0.419962948188523","0","0.222","1","0.364","4.18850898742676"
"160","20","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.23","0.5124715","0.627816646280779","0","0.111","1","0.2","25.8968369960785"
"161","21","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.15","0.562544","0.434004768587942","0","0",NA,"0","4.00718474388123"
"162","21","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.34","0.645876","0.676889006652873","0","0",NA,"0","26.0207235813141"
"163","22","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.5457815","0.423588699054396","0","0",NA,"0","3.82431101799011"
"164","22","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.2","0.6039895","0.642649113565604","0","0",NA,"0","23.9304943084717"
"165","23","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.13","0.6093225","0.434521615408893","0","0",NA,"0","3.79704403877258"
"166","23","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.18","0.6429575","0.634978284060792","0","0",NA,"0","27.6017472743988"
"167","24","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.608799","0.407468041952304","0","0",NA,"0","2.90986776351929"
"168","24","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.2","0.769928","0.618854511237137","0","0",NA,"0","18.9317815303802"
"169","25","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.6352615","0.412163749175186","0","0",NA,"0","2.55813241004944"
"170","25","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.18","0.6450765","0.615702875847176","0","0",NA,"0","18.4130482673645"
"171","26","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.12","0.57175","0.449282323495782","0","0",NA,"0","2.53477907180786"
"172","26","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.27","0.621375","0.674452240407271","0","0",NA,"0","19.1520056724548"
"173","27","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.1","0.640875","0.385843393156673","0","0",NA,"0","3.11142230033875"
"174","27","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.16","0.6938125","0.573900161240731","0","0",NA,"0","18.0440945625305"
"175","28","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.6500495","0.415273534500085","0","0",NA,"0","2.57980275154114"
"176","28","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.18","0.781621","0.639264268861887","0","0",NA,"0","19.5033853054047"
"177","29","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.11","0.5500625","0.419998123932178","0","0",NA,"0","2.54851293563843"
"178","29","300","20","erdos_renyi","sites","sites_3","ZIPLN","BIC","0.19","0.7370625","0.636751559897658","0","0",NA,"0","19.3879928588867"
"179","30","300","20","erdos_renyi","sites","sites_3","PLN","BIC","0.09","0.4139595","0.415410304237914","0","0",NA,"0","2.79332542419434"
