"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"184","2","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.651481","0.630680822731006","0.057","0.8","0.545","0.649","35.8053042888641"
"185","3","300","20","community","sites","sites_1","PLN","BIC","0.08","0.754588","0.665716230665282","0.045","0.615","0.5","0.552","3.34547209739685"
"186","3","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.708326","0.692050623170299","0.04","0.692","0.562","0.621","35.2881412506104"
"187","4","300","20","community","sites","sites_1","PLN","BIC","0.08","0.7345075","0.681559205703212","0.017","0.5","0.7","0.583","2.4988865852356"
"188","4","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.752147","0.736642992897309","0.011","0.571","0.8","0.667","35.237030506134"
"189","5","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7257135","0.654822873538879","0.04","0.733","0.611","0.667","2.3784613609314"
"190","5","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.6438935","0.687754359552241","0.011","0.533","0.8","0.64","34.2047197818756"
"191","6","300","20","community","sites","sites_1","PLN","BIC","0.06","0.7599325","0.638241215227229","0.028","0.75","0.643","0.692","1.57728385925293"
"192","6","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.6956005","0.697715572301408","0.056","0.667","0.444","0.533","23.6204249858856"
"193","7","300","20","community","sites","sites_1","PLN","BIC","0.06","0.6277065","0.65485998031834","0.045","0.636","0.467","0.538","2.7742931842804"
"194","7","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.5956415","0.715562321783024","0.028","0.636","0.583","0.609","33.0869948863983"
"195","8","300","20","community","sites","sites_1","PLN","BIC","0.08","0.855905","0.625591408236724","0.011","0.909","0.833","0.87","2.72220063209534"
"196","8","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.802083","0.666337991769373","0.034","0.909","0.625","0.741","34.7401251792908"
"197","9","300","20","community","sites","sites_1","PLN","BIC","0.06","0.699754","0.633110672179595","0.022","0.889","0.667","0.762","2.96708106994629"
"198","9","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.699896","0.687335794889209","0.028","0.889","0.615","0.727","37.9472906589508"
"199","10","300","20","community","sites","sites_1","PLN","BIC","0.06","0.6671885","0.656817102474064","0.05","0.727","0.471","0.571","2.88699579238892"
"200","10","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.621583","0.711743023225446","0.039","0.727","0.533","0.615","32.6954953670502"
"201","11","300","20","community","sites","sites_1","PLN","BIC","0.08","0.6914245","0.688251147837609","0.023","0.467","0.636","0.538","2.88752603530884"
"202","11","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.6039255","0.75142932171079","0.086","0.733","0.423","0.537","30.6055727005005"
"203","12","300","20","community","sites","sites_1","PLN","BIC","0.07","0.75545","0.609208450456209","0.006","0.7","0.875","0.778","1.68291616439819"
"204","12","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.70225","0.653963619581734","0.039","0.9","0.562","0.692","22.9955117702484"
"205","13","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7327095","0.675519237769209","0.069","0.688","0.478","0.564","2.65322184562683"
"206","13","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.709896","0.730219708207894","0.086","0.688","0.423","0.524","32.3647811412811"
"207","14","300","20","community","sites","sites_1","PLN","BIC","0.08","0.793951","0.669522276105354","0.034","0.812","0.684","0.743","2.95682454109192"
"208","14","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.795038","0.700000050725255","0.063","0.938","0.577","0.714","33.58775639534"
"209","15","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7750435","0.658711324821836","0","0.333","1","0.5","2.61654210090637"
"210","15","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.733899","0.706771025467435","0.051","0.75","0.5","0.6","33.7186419963837"
"211","16","300","20","community","sites","sites_1","PLN","BIC","0.05","0.6553745","0.693167060541974","0.022","0.667","0.6","0.632","2.86624145507812"
"212","16","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.5404955","0.740892183549388","0.022","0.556","0.556","0.556","34.9720642566681"
"213","17","300","20","community","sites","sites_1","PLN","BIC","0.09","0.675518","0.647263007121666","0.058","0.882","0.6","0.714","2.71762084960938"
"214","17","300","20","community","sites","sites_1","ZIPLN","BIC","0.08","0.6449875","0.691927046773503","0.058","0.706","0.545","0.615","29.6819546222687"
"215","18","300","20","community","sites","sites_1","PLN","BIC","0.13","0.73458","0.744551728192705","0","0.375","1","0.545","1.85281157493591"
"216","18","300","20","community","sites","sites_1","ZIPLN","BIC","0.1","0.660836","0.794329017443564","0.03","0.5","0.706","0.585","22.227653503418"
"217","19","300","20","community","sites","sites_1","PLN","BIC","0.04","0.721765","0.635224712303552","0","0.714","1","0.833","2.62664175033569"
"218","19","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.716061","0.680527666609922","0.005","0.714","0.833","0.769","36.32350730896"
"219","20","300","20","community","sites","sites_1","PLN","BIC","0.07","0.8581675","0.696171036345886","0.006","0.467","0.875","0.609","2.57613325119019"
"220","20","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.8095455","0.741890438605948","0","0.467","1","0.636","33.8600673675537"
"221","21","300","20","community","sites","sites_1","PLN","BIC","0.07","0.709789","0.685467213192575","0.034","0.714","0.625","0.667","2.9237322807312"
"222","21","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.7041875","0.728483395815281","0.051","0.786","0.55","0.647","33.925133228302"
"223","22","300","20","community","sites","sites_1","PLN","BIC","0.05","0.7970625","0.672275327896551","0.005","0.375","0.75","0.5","2.42657876014709"
"224","22","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.694","0.727954682047674","0.005","0.25","0.667","0.364","37.1538219451904"
"225","23","300","20","community","sites","sites_1","PLN","BIC","0.08","0.788605","0.656859492980995","0.017","0.733","0.786","0.759","1.74774956703186"
"226","23","300","20","community","sites","sites_1","ZIPLN","BIC","0.07","0.6758615","0.72135827027264","0.011","0.533","0.8","0.64","33.4763903617859"
"227","24","300","20","community","sites","sites_1","PLN","BIC","0.06","0.727377","0.664719346326309","0.062","0.917","0.5","0.647","2.04531407356262"
"228","24","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.643443","0.704293531409967","0.079","0.917","0.44","0.595","27.163649559021"
"229","25","300","20","community","sites","sites_1","PLN","BIC","0.05","0.8236175","0.710239516814433","0","0",NA,"0","2.23451805114746"
"230","25","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.6872215","0.783961767357862","0","0",NA,"0","31.9029264450073"
"231","26","300","20","community","sites","sites_1","PLN","BIC","0.06","0.696658","0.645273266825214","0.045","0.769","0.556","0.645","2.55190587043762"
"232","26","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.7226185","0.691132166285365","0.051","0.769","0.526","0.625","31.940717458725"
"233","27","300","20","community","sites","sites_1","PLN","BIC","0.07","0.7467605","0.684759222070787","0.006","0.688","0.917","0.786","2.76221656799316"
"234","27","300","20","community","sites","sites_1","ZIPLN","BIC","0.06","0.686995","0.721052425877518","0.006","0.562","0.9","0.692","24.9133777618408"
"235","28","300","20","community","sites","sites_1","PLN","BIC","0.07","0.822869","0.622266032876245","0.023","0.615","0.667","0.64","2.86531186103821"
"236","28","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.7694045","0.66934435983573","0.079","0.846","0.44","0.579","24.495637178421"
"237","29","300","20","community","sites","sites_1","PLN","BIC","0.05","0.7856875","0.628371171139248","0.005","0.875","0.875","0.875","2.61277532577515"
"238","29","300","20","community","sites","sites_1","ZIPLN","BIC","0.04","0.7576875","0.686403991135241","0.022","0.875","0.636","0.737","22.4291806221008"
"239","30","300","20","community","sites","sites_1","PLN","BIC","0.06","0.7561115","0.652490992656571","0.006","0.643","0.9","0.75","2.60429215431213"
"240","30","300","20","community","sites","sites_1","ZIPLN","BIC","0.05","0.6925325","0.697046133830849","0.017","0.714","0.769","0.741","34.5265986919403"
"241","1","300","20","community","sites","sites_2","PLN","BIC","0.11","0.8786525","0.551487411816686","0.011","0.727","0.8","0.762","2.45933413505554"
"242","1","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.743257","0.680741927985407","0.017","0.636","0.7","0.667","39.9403100013733"
"243","2","300","20","community","sites","sites_2","PLN","BIC","0.15","0.5737995","0.566358193037759","0.023","0.211","0.5","0.296","2.91519069671631"
"244","2","300","20","community","sites","sites_2","ZIPLN","BIC","0.11","0.523935","0.702873846419776","0.018","0.211","0.571","0.308","38.8097772598267"
"245","3","300","20","community","sites","sites_2","PLN","BIC","0.08","0.7642","0.517743283167871","0.011","0.5","0.714","0.588","2.63693618774414"
"246","3","300","20","community","sites","sites_2","ZIPLN","BIC","0.05","0.6832","0.639799326797159","0.022","0.5","0.556","0.526","38.3522732257843"
"247","4","300","20","community","sites","sites_2","PLN","BIC","0.11","0.6419445","0.541569072666446","0","0.091","1","0.167","2.65537858009338"
"248","4","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.528131","0.683511818745382","0.028","0.545","0.545","0.545","38.7537071704865"
"249","5","300","20","community","sites","sites_2","PLN","BIC","0.07","0.70625","0.53741137212792","0","0",NA,"0","2.80231690406799"
"250","5","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.6388125","0.690423658190424","0.016","0.375","0.5","0.429","39.5379314422607"
"251","6","300","20","community","sites","sites_2","PLN","BIC","0.11","0.742686","0.556002681618217","0","0",NA,"0","2.66278862953186"
"252","6","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.7347275","0.702316979371638","0.022","0.5","0.6","0.545","39.5056719779968"
"253","7","300","20","community","sites","sites_2","PLN","BIC","0.11","0.618077","0.557534882206301","0.023","0.538","0.636","0.583","3.50269293785095"
"254","7","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.529893","0.688266460732797","0.011","0.308","0.667","0.421","42.7273015975952"
"255","8","300","20","community","sites","sites_2","PLN","BIC","0.12","0.774159","0.544125666165091","0","0.143","1","0.25","2.86948204040527"
"256","8","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.6841365","0.67470937225062","0.045","0.714","0.556","0.625","39.4149541854858"
"257","9","300","20","community","sites","sites_2","PLN","BIC","0.08","0.674596","0.502694273961364","0","0",NA,"0","2.59597611427307"
"258","9","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.660538","0.645643492841573","0","0.111","1","0.2","38.5068256855011"
"259","10","300","20","community","sites","sites_2","PLN","BIC","0.06","0.7122145","0.514692680770264","0","0.143","1","0.25","2.5671718120575"
"260","10","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.6502425","0.681446377835316","0","0.286","1","0.444","34.491562128067"
"261","11","300","20","community","sites","sites_2","PLN","BIC","0.08","0.6184765","0.512961361119794","0.006","0.455","0.833","0.588","3.12028455734253"
"262","11","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.61829","0.653349542221057","0.011","0.455","0.714","0.556","41.1191308498383"
"263","12","300","20","community","sites","sites_2","PLN","BIC","0.13","0.567473","0.560210227368502","0.006","0.333","0.833","0.476","3.2548975944519"
"264","12","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.5246905","0.696518880946269","0.017","0.333","0.625","0.435","40.0088121891022"
"265","13","300","20","community","sites","sites_2","PLN","BIC","0.16","0.7097815","0.549893328074511","0.012","0.421","0.8","0.552","2.74634671211243"
"266","13","300","20","community","sites","sites_2","ZIPLN","BIC","0.11","0.6889695","0.69223285062304","0.006","0.263","0.833","0.4","37.3512382507324"
"267","14","300","20","community","sites","sites_2","PLN","BIC","0.13","0.699718","0.55082603013299","0","0.067","1","0.125","2.88629508018494"
"268","14","300","20","community","sites","sites_2","ZIPLN","BIC","0.09","0.630981","0.718775445265617","0","0.133","1","0.235","39.306046962738"
"269","15","300","20","community","sites","sites_2","PLN","BIC","0.09","0.8494535","0.509689939749525","0.011","0.778","0.778","0.778","2.94059419631958"
"270","15","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.731375","0.637291077845785","0.033","0.667","0.5","0.571","38.2457416057587"
"271","16","300","20","community","sites","sites_2","PLN","BIC","0.12","0.730845","0.531970713190159","0.011","0.417","0.714","0.526","2.77905297279358"
"272","16","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.658958","0.655362040877751","0.039","0.833","0.588","0.69","35.911269903183"
"273","17","300","20","community","sites","sites_2","PLN","BIC","0.11","0.696801","0.551298427919859","0.006","0.333","0.75","0.462","2.87997341156006"
"274","17","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.6202225","0.70494354209064","0.022","0.444","0.5","0.471","36.5811290740967"
"275","18","300","20","community","sites","sites_2","PLN","BIC","0.07","0.8045","0.52019951857182","0","0",NA,"0","2.42143130302429"
"276","18","300","20","community","sites","sites_2","ZIPLN","BIC","0.05","0.7105","0.636928529126192","0.005","0.4","0.667","0.5","42.870866060257"
"277","19","300","20","community","sites","sites_2","PLN","BIC","0.09","0.8325625","0.536065868132861","0","0",NA,"0","2.61340022087097"
"278","19","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.7915","0.687668279944075","0.005","0.5","0.8","0.615","35.2860889434814"
"279","20","300","20","community","sites","sites_2","PLN","BIC","0.09","0.737071","0.562292694438032","0","0",NA,"0","2.80670523643494"
"280","20","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.6472045","0.689107260450089","0","0.364","1","0.533","42.6171772480011"
"281","21","300","20","community","sites","sites_2","PLN","BIC","0.12","0.6171905","0.552066412576088","0.006","0.294","0.833","0.435","2.93971848487854"
"282","21","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.5165825","0.693611448018795","0.046","0.529","0.529","0.529","36.9440395832062"
"283","22","300","20","community","sites","sites_2","PLN","BIC","0.12","0.6420855","0.517316300521892","0.006","0.25","0.8","0.381","3.50294995307922"
"284","22","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.581452","0.632046819475905","0.046","0.5","0.5","0.5","41.0721211433411"
"285","23","300","20","community","sites","sites_2","PLN","BIC","0.11","0.6490485","0.557250111170506","0.011","0.143","0.5","0.222","2.80548739433289"
"286","23","300","20","community","sites","sites_2","ZIPLN","BIC","0.1","0.636198","0.706214541663827","0","0.143","1","0.25","39.70645403862"
"287","24","300","20","community","sites","sites_2","PLN","BIC","0.15","0.6923535","0.553246708301326","0","0",NA,"0","2.84595513343811"
"288","24","300","20","community","sites","sites_2","ZIPLN","BIC","0.1","0.7205285","0.713114973997628","0","0.222","1","0.364","34.3330359458923"
"289","25","300","20","community","sites","sites_2","PLN","BIC","0.12","0.73028","0.517006979849436","0.029","0.6","0.643","0.621","3.01371598243713"
"290","25","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.6148875","0.646601045364384","0.023","0.6","0.692","0.643","36.1384048461914"
"291","26","300","20","community","sites","sites_2","PLN","BIC","0.13","0.695229","0.549884304400015","0.006","0.176","0.75","0.286","3.46884250640869"
"292","26","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.583746","0.668656439970043","0.081","0.647","0.44","0.524","31.0045967102051"
"293","27","300","20","community","sites","sites_2","PLN","BIC","0.14","0.648381","0.538343430840554","0.057","0.562","0.474","0.514","3.17956686019897"
"294","27","300","20","community","sites","sites_2","ZIPLN","BIC","0.08","0.635273","0.662886390435118","0.086","0.812","0.464","0.591","37.9841229915619"
"295","28","300","20","community","sites","sites_2","PLN","BIC","0.1","0.81561","0.504944614263664","0.006","0.556","0.833","0.667","2.61001420021057"
"296","28","300","20","community","sites","sites_2","ZIPLN","BIC","0.06","0.8100935","0.657434573846942","0.028","0.667","0.545","0.6","34.0208208560944"
"297","29","300","20","community","sites","sites_2","PLN","BIC","0.13","0.8485695","0.546671114840419","0","0",NA,"0","2.93627047538757"
"298","29","300","20","community","sites","sites_2","ZIPLN","BIC","0.07","0.6942315","0.655770570968747","0.063","0.733","0.5","0.595","36.5307681560516"
"299","30","300","20","community","sites","sites_2","PLN","BIC","0.13","0.666353","0.547304352781247","0","0.167","1","0.286","2.47120594978333"
"300","30","300","20","community","sites","sites_2","ZIPLN","BIC","0.1","0.659546","0.740007769566717","0","0.167","1","0.286","33.8809268474579"
"301","1","300","20","community","sites","sites_3","PLN","BIC","0.12","0.48046","0.409769386868302","0","0",NA,"0","4.642817735672"
"302","1","300","20","community","sites","sites_3","ZIPLN","BIC","0.15","0.4687515","0.644746478298803","0","0",NA,"0","26.8532655239105"
"303","2","300","20","community","sites","sites_3","PLN","BIC","0.16","0.5957475","0.39908379927803","0","0",NA,"0","4.50623250007629"
"304","2","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.725272","0.604794700524491","0","0",NA,"0","27.2911245822906"
"305","3","300","20","community","sites","sites_3","PLN","BIC","0.19","0.469775","0.404776033511445","0","0",NA,"0","4.38153409957886"
"306","3","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.60505","0.622416019670812","0","0",NA,"0","33.0153901576996"
"307","4","300","20","community","sites","sites_3","PLN","BIC","0.13","0.6630335","0.418764374357354","0","0",NA,"0","4.15154480934143"
"308","4","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.6519885","0.648736792615384","0","0",NA,"0","20.5760335922241"
"309","5","300","20","community","sites","sites_3","PLN","BIC","0.16","0.57304","0.398252325377077","0","0",NA,"0","4.52629661560059"
"310","5","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.6429685","0.611975006514876","0","0",NA,"0","31.1170709133148"
"311","6","300","20","community","sites","sites_3","PLN","BIC","0.11","0.5882","0.384497132814515","0","0",NA,"0","4.38003754615784"
"312","6","300","20","community","sites","sites_3","ZIPLN","BIC","0.1","0.7908","0.560692453169524","0","0",NA,"0","28.0550229549408"
"313","7","300","20","community","sites","sites_3","PLN","BIC","0.16","0.53419","0.408458090456791","0","0",NA,"0","4.78248262405396"
"314","7","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.5858355","0.613808343072584","0","0",NA,"0","30.3213994503021"
"315","8","300","20","community","sites","sites_3","PLN","BIC","0.14","0.542773","0.408224692275262","0","0",NA,"0","4.84967470169067"
"316","8","300","20","community","sites","sites_3","ZIPLN","BIC","0.14","0.6696275","0.630807977173783","0","0",NA,"0","30.1151139736176"
"317","9","300","20","community","sites","sites_3","PLN","BIC","0.18","0.7304575","0.421400614528062","0","0.062","1","0.118","4.30776619911194"
"318","9","300","20","community","sites","sites_3","ZIPLN","BIC","0.17","0.589696","0.637321554448824","0","0",NA,"0","30.0841422080994"
"319","10","300","20","community","sites","sites_3","PLN","BIC","0.15","0.4817555","0.409183873233377","0","0",NA,"0","2.92284345626831"
"320","10","300","20","community","sites","sites_3","ZIPLN","BIC","0.15","0.510915","0.619366775681848","0","0",NA,"0","20.6342542171478"
"321","11","300","20","community","sites","sites_3","PLN","BIC","0.17","0.610162","0.425860607609819","0","0",NA,"0","3.8261194229126"
"322","11","300","20","community","sites","sites_3","ZIPLN","BIC","0.16","0.6458685","0.642368965523101","0","0",NA,"0","29.910097360611"
"323","12","300","20","community","sites","sites_3","PLN","BIC","0.15","0.4684895","0.395366573327612","0","0",NA,"0","4.43653059005737"
"324","12","300","20","community","sites","sites_3","ZIPLN","BIC","0.1","0.615381","0.594086951121637","0","0",NA,"0","31.6770002841949"
"325","13","300","20","community","sites","sites_3","PLN","BIC","0.13","0.7064","0.401062629408287","0","0",NA,"0","4.23560118675232"
"326","13","300","20","community","sites","sites_3","ZIPLN","BIC","0.11","0.76695","0.612263128024298","0","0",NA,"0","27.9875426292419"
"327","14","300","20","community","sites","sites_3","PLN","BIC","0.05","0.123","0.36518643723884","0","0",NA,"0","3.08490824699402"
"328","14","300","20","community","sites","sites_3","ZIPLN","BIC","0.09","0.492","0.518354520797478","0","0",NA,"0","18.7607765197754"
"329","15","300","20","community","sites","sites_3","PLN","BIC","0.11","0.622308","0.401163133594045","0","0",NA,"0","4.20179009437561"
"330","15","300","20","community","sites","sites_3","ZIPLN","BIC","0.11","0.731846","0.608738263220921","0","0",NA,"0","28.5889329910278"
"331","16","300","20","community","sites","sites_3","PLN","BIC","0.16","0.4487085","0.409320818394913","0","0",NA,"0","3.02675223350525"
"332","16","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.6058575","0.6373634494399","0","0",NA,"0","27.9421274662018"
"333","17","300","20","community","sites","sites_3","PLN","BIC","0.13","0.6495085","0.39717266093118","0","0",NA,"0","4.5477466583252"
"334","17","300","20","community","sites","sites_3","ZIPLN","BIC","0.11","0.651339","0.619939138336592","0","0",NA,"0","29.4588115215302"
"335","18","300","20","community","sites","sites_3","PLN","BIC","0.15","0.452389","0.39673732767947","0","0",NA,"0","4.16979718208313"
"336","18","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.7572305","0.594431976327846","0","0",NA,"0","27.5420928001404"
"337","19","300","20","community","sites","sites_3","PLN","BIC","0.16","0.6136845","0.429252804285191","0","0",NA,"0","3.59876441955566"
"338","19","300","20","community","sites","sites_3","ZIPLN","BIC","0.15","0.7257445","0.674793288335444","0","0",NA,"0","27.8415389060974"
"339","20","300","20","community","sites","sites_3","PLN","BIC","0.1","0.611102","0.397100699190277","0","0",NA,"0","2.87920188903809"
"340","20","300","20","community","sites","sites_3","ZIPLN","BIC","0.11","0.621497","0.595868119394882","0","0",NA,"0","19.5902960300446"
"341","21","300","20","community","sites","sites_3","PLN","BIC","0.12","0.523674","0.380901703120774","0","0",NA,"0","4.55067420005798"
"342","21","300","20","community","sites","sites_3","ZIPLN","BIC","0.1","0.8883815","0.58877411965402","0","0",NA,"0","26.9897344112396"
"343","22","300","20","community","sites","sites_3","PLN","BIC","0.14","0.482667","0.404325356262576","0","0",NA,"0","4.07175898551941"
"344","22","300","20","community","sites","sites_3","ZIPLN","BIC","0.12","0.6359875","0.635815679870786","0","0",NA,"0","28.172837972641"
"345","23","300","20","community","sites","sites_3","PLN","BIC","0.12","0.614625","0.396185159683062","0","0",NA,"0","3.61327409744263"
"346","23","300","20","community","sites","sites_3","ZIPLN","BIC","0.12","0.6621875","0.613832719081889","0","0",NA,"0","27.5656499862671"
"347","24","300","20","community","sites","sites_3","PLN","BIC","0.11","0.57175","0.374968597341533","0","0",NA,"0","4.6371066570282"
"348","24","300","20","community","sites","sites_3","ZIPLN","BIC","0.1","0.6336875","0.567387769043587","0","0",NA,"0","25.3258538246155"
"349","25","300","20","community","sites","sites_3","PLN","BIC","0.12","0.58235","0.400790532864072","0","0.2","1","0.333","4.46455216407776"
"350","25","300","20","community","sites","sites_3","ZIPLN","BIC","0.12","0.7484","0.604476552958416","0","0",NA,"0","20.3524811267853"
"351","26","300","20","community","sites","sites_3","PLN","BIC","0.15","0.5714445","0.402799520158162","0","0",NA,"0","2.4451916217804"
"352","26","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.672265","0.618125734250047","0","0",NA,"0","25.2444574832916"
"353","27","300","20","community","sites","sites_3","PLN","BIC","0.15","0.6795455","0.404743347193992","0","0",NA,"0","4.71327495574951"
"354","27","300","20","community","sites","sites_3","ZIPLN","BIC","0.16","0.768849","0.629984340930386","0","0",NA,"0","22.2862086296082"
"355","28","300","20","community","sites","sites_3","PLN","BIC","0.15","0.5912915","0.418693191373711","0","0",NA,"0","4.14009070396423"
"356","28","300","20","community","sites","sites_3","ZIPLN","BIC","0.15","0.645508","0.648429928533466","0","0",NA,"0","28.2101008892059"
"357","29","300","20","community","sites","sites_3","PLN","BIC","0.14","0.485638","0.395809708874583","0","0",NA,"0","4.51817917823792"
"358","29","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.6939125","0.624150258428652","0","0",NA,"0","22.4111149311066"
"359","30","300","20","community","sites","sites_3","PLN","BIC","0.15","0.48975","0.423420118646599","0","0",NA,"0","4.02904009819031"
"360","30","300","20","community","sites","sites_3","ZIPLN","BIC","0.13","0.69375","0.653039560881002","0","0",NA,"0","20.6409974098206"
"361","1","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.791604","0.699971589847916","0.029","0.722","0.722","0.722","2.55209541320801"
"362","1","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.719265","0.744387403064121","0.006","0.556","0.909","0.69","35.7244975566864"
"363","2","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.7552105","0.671410709589169","0.064","0.737","0.56","0.636","3.11420178413391"
"364","2","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.705177","0.708273701097914","0.088","0.737","0.483","0.583","34.5611491203308"
"365","3","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.08","0.6953265","0.711056150663131","0.105","0.842","0.471","0.604","3.0994770526886"
"366","3","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.618765","0.754245543935992","0.035","0.684","0.684","0.684","34.9889934062958"
"367","4","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.7675595","0.732689073221289","0.006","0.263","0.833","0.4","2.56256198883057"
"368","4","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.7425655","0.778019675656189","0.023","0.526","0.714","0.606","35.741881608963"
"369","5","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.772278","0.72492323399202","0","0.474","1","0.643","2.59184575080872"
"370","5","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.7401735","0.765688152830535","0.018","0.579","0.786","0.667","34.3756811618805"
"371","6","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.07","0.802894","0.660525436842159","0.111","0.895","0.472","0.618","3.11747455596924"
"372","6","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.06","0.7713445","0.697190366086287","0.076","0.895","0.567","0.694","36.5209996700287"
"373","7","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.08","0.7361895","0.723523227537938","0.041","0.579","0.611","0.595","2.93712472915649"
"374","7","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.661677","0.764568336361077","0.047","0.632","0.6","0.615","35.6990530490875"
"375","8","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.564461","0.667325871479349","0.047","0.842","0.667","0.744","2.40629744529724"
"376","8","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.5402045","0.705709020011603","0.053","0.737","0.609","0.667","34.9551708698273"
"377","9","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.09","0.7114275","0.709030775689551","0.07","0.778","0.538","0.636","3.39905190467834"
"378","9","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.07","0.629615","0.760851444127386","0.093","0.778","0.467","0.583","33.1998701095581"
"379","10","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.6583725","0.666592810249398","0.123","0.842","0.432","0.571","3.10364770889282"
"380","10","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.612036","0.694269022767143","0.053","0.737","0.609","0.667","35.0746262073517"
"381","11","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.7305995","0.684981940982497","0.064","0.842","0.593","0.696","2.96082544326782"
"382","11","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.6107425","0.732531034570687","0.088","0.895","0.531","0.667","35.5551826953888"
"383","12","300","20","preferential_attachment","sites","sites_1","PLN","BIC","0.1","0.766667","0.683557752902502","0.041","0.684","0.65","0.667","3.11906552314758"
"384","12","300","20","preferential_attachment","sites","sites_1","ZIPLN","BIC","0.08","0.6716545","0.721021967382271","0.058","0.737","0.583","0.651","34.2924761772156"
